date,ticker,sector,open,high,low,close,volume
2023-08-28,BETAFIN,Banking,398.48,409.87,401.84,404.46,4544425
2023-08-29,BETAFIN,Banking,399.63,405.37,393.74,402.54,2470584
2023-08-30,BETAFIN,Banking,394.68,400.51,387.39,398.96,2855034
2023-08-31,BETAFIN,Banking,394.04,400.3,391.52,397.27,1050598
2023-09-01,BETAFIN,Banking,388.07,396.35,388.77,395.07,920849
2023-09-02,BETAFIN,Banking,394.22,401.87,390.01,396.2,2881352
2023-09-03,BETAFIN,Banking,392.97,403.39,395.66,397.27,3493230
2023-09-04,BETAFIN,Banking,390.55,402.32,394.78,397.41,2146717
2023-09-05,BETAFIN,Banking,397.08,405.86,397.47,400.14,1035236
2023-09-06,BETAFIN,Banking,401.5,407.57,400.91,407.4,2538698
2023-09-07,BETAFIN,Banking,411.72,417.29,411.85,413.33,4029121
2023-09-08,BETAFIN,Banking,399.96,408.05,402.92,404.25,1582606
2023-09-09,BETAFIN,Banking,382.56,393.78,388.49,388.88,2962645
2023-09-10,BETAFIN,Banking,390.82,399.38,393.78,394.45,4359978
2023-09-11,BETAFIN,Banking,381.04,393.69,382.56,386.48,3823312
2023-09-12,BETAFIN,Banking,378.98,388.47,381.23,385.29,100525
2023-09-13,BETAFIN,Banking,377.61,383.4,376.92,378.64,2091653
2023-09-14,BETAFIN,Banking,363.55,369.3,357.69,368.52,923376
2023-09-15,BETAFIN,Banking,368.73,378.8,365.1,371.63,2010424
2023-09-16,BETAFIN,Banking,373.34,379.73,370.7,375.97,4833086
2023-09-17,BETAFIN,Banking,372.48,377.76,368.92,372.83,4887114
2023-09-18,BETAFIN,Banking,352.98,359.6,350.24,358.45,1483863
2023-09-19,BETAFIN,Banking,354.48,361.91,348.32,355.62,4023603
2023-09-20,BETAFIN,Banking,357.25,358.93,354.35,357.82,3940767
2023-09-21,BETAFIN,Banking,349.79,353.07,348.37,349.99,4192691
2023-09-22,BETAFIN,Banking,347.39,355.95,341.79,351.06,3537234
2023-09-23,BETAFIN,Banking,344.53,354.26,350.57,351.08,2033318
2023-09-24,BETAFIN,Banking,353.06,358.89,348.12,354.24,3965932
2023-09-25,BETAFIN,Banking,348.37,359.14,344.48,354.98,4305394
2023-09-26,BETAFIN,Banking,348.07,356.67,343.65,349.9,4863957
2023-09-27,BETAFIN,Banking,355.33,362.86,347.38,356.29,2376764
2023-09-28,BETAFIN,Banking,348.74,359.64,350.23,355.55,3359682
2023-09-29,BETAFIN,Banking,349.36,357.42,345.71,355.51,1468103
2023-09-30,BETAFIN,Banking,345.33,356.47,345.55,350.64,696597
2023-10-01,BETAFIN,Banking,347.45,352.1,345.79,348.41,836420
2023-10-02,BETAFIN,Banking,341.66,348.8,343.52,343.89,3846356
2023-10-03,BETAFIN,Banking,342.15,347.54,335.82,343.11,1775167
2023-10-04,BETAFIN,Banking,347.37,355.5,344.5,352.02,1098524
2023-10-05,BETAFIN,Banking,343.46,346.74,343.49,344.88,901842
2023-10-06,BETAFIN,Banking,334.5,342.79,333.76,336.64,2909981
2023-10-07,BETAFIN,Banking,340.59,345.43,341.83,344.17,3836752
2023-10-08,BETAFIN,Banking,339.99,349.89,339.22,343.19,2248349
2023-10-09,BETAFIN,Banking,333.88,343.92,335.14,339.85,415088
2023-10-10,BETAFIN,Banking,345.19,346.26,336.71,345.25,3276407
2023-10-11,BETAFIN,Banking,341.6,345.92,337.98,342.22,3551220
2023-10-12,BETAFIN,Banking,345.5,353.16,348.5,351.69,2374438
2023-10-13,BETAFIN,Banking,352.3,361.12,351.4,355.38,4817466
2023-10-14,BETAFIN,Banking,347.65,358.0,346.53,352.88,3001901
2023-10-15,BETAFIN,Banking,361.52,366.4,356.6,364.41,3122677
2023-10-16,BETAFIN,Banking,356.6,364.69,354.09,361.2,4774925
2023-10-17,BETAFIN,Banking,364.75,367.02,357.21,365.33,2634287
2023-10-18,BETAFIN,Banking,365.39,369.63,362.35,367.08,4054608
2023-10-19,BETAFIN,Banking,371.72,376.47,368.56,374.36,955705
2023-10-20,BETAFIN,Banking,380.4,390.21,382.3,383.24,3389045
2023-10-21,BETAFIN,Banking,381.31,390.11,380.02,383.54,4452814
2023-10-22,BETAFIN,Banking,374.5,383.42,371.6,379.32,2581429
2023-10-23,BETAFIN,Banking,381.94,385.27,375.48,382.05,4022887
2023-10-24,BETAFIN,Banking,375.76,379.57,368.01,378.28,2844955
2023-10-25,BETAFIN,Banking,382.6,397.47,388.12,389.82,4031145
2023-10-26,BETAFIN,Banking,384.81,391.75,390.08,390.74,1694162
2023-10-27,BETAFIN,Banking,384.44,395.45,384.21,388.71,347396
2023-10-28,BETAFIN,Banking,382.52,395.37,382.81,389.91,4018464
2023-10-29,BETAFIN,Banking,380.7,385.53,371.27,382.14,4768447
2023-10-30,BETAFIN,Banking,374.47,377.68,373.36,376.69,314860
2023-10-31,BETAFIN,Banking,378.06,384.91,373.61,383.58,2770516
2023-11-01,BETAFIN,Banking,379.51,387.48,375.72,379.92,3506926
2023-11-02,BETAFIN,Banking,367.2,381.05,364.43,374.07,4276040
2023-11-03,BETAFIN,Banking,372.1,378.86,373.19,377.19,2604520
2023-11-04,BETAFIN,Banking,383.38,384.13,380.05,384.01,4959243
2023-11-05,BETAFIN,Banking,384.95,395.11,378.54,388.27,2958057
2023-11-06,BETAFIN,Banking,389.05,399.8,391.79,394.19,715400
2023-11-07,BETAFIN,Banking,386.86,395.97,381.93,389.83,2345340
2023-11-08,BETAFIN,Banking,379.36,382.86,380.6,381.63,1743716
2023-11-09,BETAFIN,Banking,382.87,396.28,388.84,390.34,2704940
2023-11-10,BETAFIN,Banking,386.6,390.83,386.17,388.57,3822037
2023-11-11,BETAFIN,Banking,387.1,388.14,376.93,387.23,135711
2023-11-12,BETAFIN,Banking,394.52,398.96,385.05,395.06,3525215
2023-11-13,BETAFIN,Banking,396.57,400.32,392.74,398.47,1514405
2023-11-14,BETAFIN,Banking,397.73,408.01,391.6,401.31,2821720
2023-11-15,BETAFIN,Banking,410.17,418.13,404.62,414.47,3456371
2023-11-16,BETAFIN,Banking,409.38,410.99,406.61,410.59,4039740
2023-11-17,BETAFIN,Banking,408.87,424.75,415.39,416.43,3901890
2023-11-18,BETAFIN,Banking,414.7,421.71,407.84,416.91,2326022
2023-11-19,BETAFIN,Banking,415.05,418.94,410.36,418.72,2785827
2023-11-20,BETAFIN,Banking,427.26,429.34,427.59,428.44,435728
2023-11-21,BETAFIN,Banking,431.0,436.13,424.82,431.83,3898669
2023-11-22,BETAFIN,Banking,431.25,440.05,429.23,435.45,4970764
2023-11-23,BETAFIN,Banking,433.9,448.97,431.75,442.59,2589526
2023-11-24,BETAFIN,Banking,432.89,445.23,439.62,440.3,3035729
2023-11-25,BETAFIN,Banking,434.02,443.0,431.48,434.88,1079800
2023-11-26,BETAFIN,Banking,422.31,431.86,424.0,428.2,3596297
2023-11-27,BETAFIN,Banking,412.97,423.3,405.34,415.7,2193569
2023-11-28,BETAFIN,Banking,425.07,431.19,424.94,428.64,4616828
2023-11-29,BETAFIN,Banking,418.75,423.14,415.64,421.68,1434180
2023-11-30,BETAFIN,Banking,412.32,428.32,414.53,420.41,784499
2023-12-01,BETAFIN,Banking,412.98,422.15,414.27,418.79,2929274
2023-12-02,BETAFIN,Banking,413.81,421.27,415.06,420.84,2378928
2023-12-03,BETAFIN,Banking,424.2,432.87,420.92,426.12,2200523
2023-12-04,BETAFIN,Banking,430.37,436.14,419.81,431.75,1023882
2023-12-05,BETAFIN,Banking,425.63,429.56,420.7,428.1,625013
2023-12-06,BETAFIN,Banking,420.32,427.27,424.74,427.16,991460
2023-12-07,BETAFIN,Banking,427.03,434.9,416.89,429.09,194120
2023-12-08,BETAFIN,Banking,422.62,435.03,421.31,427.62,4138902
2023-12-09,BETAFIN,Banking,437.0,444.08,432.66,438.06,4619702
2023-12-10,BETAFIN,Banking,439.64,449.75,435.19,441.42,2482656
2023-12-11,BETAFIN,Banking,442.22,452.67,441.26,446.42,4607253
2023-12-12,BETAFIN,Banking,449.33,451.21,448.14,450.99,281882
2023-12-13,BETAFIN,Banking,455.26,463.67,448.93,459.06,3458250
2023-12-14,BETAFIN,Banking,454.06,461.92,456.63,460.45,284158
2023-12-15,BETAFIN,Banking,442.93,460.0,438.84,451.63,2988275
2023-12-16,BETAFIN,Banking,454.42,458.71,444.2,454.47,1032068
2023-12-17,BETAFIN,Banking,444.68,453.34,449.08,450.17,100134
2023-12-18,BETAFIN,Banking,445.93,451.62,445.69,446.73,1279304
2023-12-19,BETAFIN,Banking,448.55,453.25,439.75,450.8,4851666
2023-12-20,BETAFIN,Banking,458.82,461.76,446.32,459.31,1052053
2023-12-21,BETAFIN,Banking,458.72,465.44,451.49,459.59,4222604
2023-12-22,BETAFIN,Banking,455.03,466.71,455.44,461.86,2075705
2023-12-23,BETAFIN,Banking,472.11,476.5,461.16,473.79,2433133
2023-12-24,BETAFIN,Banking,468.1,479.29,462.0,475.64,1811600
2023-12-25,BETAFIN,Banking,488.61,497.05,493.62,494.35,4690484
2023-12-26,BETAFIN,Banking,498.24,507.15,486.13,498.69,3522987
2023-12-27,BETAFIN,Banking,482.09,492.88,482.23,485.67,2567048
2023-12-28,BETAFIN,Banking,485.05,493.98,490.85,491.3,4984681
2023-12-29,BETAFIN,Banking,490.24,502.73,493.22,494.26,767985
2023-12-30,BETAFIN,Banking,494.12,505.01,493.05,503.97,2950633
2023-12-31,BETAFIN,Banking,508.74,513.85,506.07,509.21,4775308
2022-01-01,GAMMAINV,Investment,256.28,262.47,255.05,258.4,860935
2022-01-02,GAMMAINV,Investment,249.54,256.88,247.44,253.73,3962532
2022-01-03,GAMMAINV,Investment,249.14,254.88,248.81,253.01,265927
2022-01-04,GAMMAINV,Investment,249.21,250.36,244.87,249.86,2562084
2022-01-05,GAMMAINV,Investment,244.33,249.14,245.69,247.76,4710913
2022-01-06,GAMMAINV,Investment,245.5,252.87,246.74,250.02,3674651
2022-01-07,GAMMAINV,Investment,254.46,258.23,249.19,256.36,1925400
2022-01-08,GAMMAINV,Investment,255.19,258.98,252.3,257.95,980841
2022-01-09,GAMMAINV,Investment,248.37,256.58,245.86,253.4,3357582
2022-01-10,GAMMAINV,Investment,251.67,259.14,254.73,255.17,1054686
2022-01-11,GAMMAINV,Investment,258.35,260.44,254.47,259.83,2685775
2022-01-12,GAMMAINV,Investment,252.95,258.44,256.35,257.53,2186930
2022-01-13,GAMMAINV,Investment,256.12,257.75,255.56,257.09,1629475
2022-01-14,GAMMAINV,Investment,254.73,257.71,251.85,257.22,819286
2022-01-15,GAMMAINV,Investment,251.53,255.07,252.5,254.27,2357366
2022-01-16,GAMMAINV,Investment,255.64,261.39,250.58,256.82,2457479
2022-01-17,GAMMAINV,Investment,251.34,261.36,256.11,256.43,4682056
2022-01-18,GAMMAINV,Investment,253.94,261.74,255.32,258.12,1209894
2022-01-19,GAMMAINV,Investment,251.62,256.34,252.01,254.76,4864585
2022-01-20,GAMMAINV,Investment,248.73,254.93,251.03,253.17,1606049
2022-01-21,GAMMAINV,Investment,252.42,259.09,252.09,255.99,3096932
2022-01-22,GAMMAINV,Investment,253.05,256.35,251.84,254.63,4006014
2022-01-23,GAMMAINV,Investment,256.53,263.99,260.06,261.3,805423
2022-01-24,GAMMAINV,Investment,254.9,260.62,257.19,259.82,790537
2022-01-25,GAMMAINV,Investment,255.97,261.29,257.33,260.77,4813857
2022-01-26,GAMMAINV,Investment,264.11,268.09,261.08,264.5,1919885
2022-01-27,GAMMAINV,Investment,254.78,262.12,257.68,258.95,4510330
2022-01-28,GAMMAINV,Investment,251.0,256.61,249.33,252.19,2491767
2022-01-29,GAMMAINV,Investment,242.65,250.97,239.25,246.49,1177300
2022-01-30,GAMMAINV,Investment,250.25,251.84,244.87,251.23,1655143
2022-01-31,GAMMAINV,Investment,247.5,249.87,242.53,249.23,2585236
2022-02-01,GAMMAINV,Investment,257.38,262.63,251.43,258.87,4154475
2022-02-02,GAMMAINV,Investment,254.79,261.16,252.35,256.75,4042425
2022-02-03,GAMMAINV,Investment,255.04,259.15,257.06,257.54,251016
2022-02-04,GAMMAINV,Investment,259.13,266.18,260.03,263.58,1028000
2022-02-05,GAMMAINV,Investment,268.66,276.22,270.24,271.59,4310074
2022-02-06,GAMMAINV,Investment,278.7,282.04,278.64,280.07,3917899
2022-02-07,GAMMAINV,Investment,281.04,286.96,284.82,285.23,4535937
2022-02-08,GAMMAINV,Investment,286.7,293.17,288.8,289.69,2304137
2022-02-09,GAMMAINV,Investment,286.61,295.67,283.67,292.35,2847461
2022-02-10,GAMMAINV,Investment,291.99,299.44,295.5,295.86,459914
2022-02-11,GAMMAINV,Investment,291.67,294.44,287.97,293.5,3851289
2022-02-12,GAMMAINV,Investment,284.52,290.31,281.92,289.98,2520626
2022-02-13,GAMMAINV,Investment,284.86,293.23,287.71,290.06,4702856
2022-02-14,GAMMAINV,Investment,287.79,290.75,286.75,289.4,4324971
2022-02-15,GAMMAINV,Investment,286.4,287.9,285.36,287.52,1088425
2022-02-16,GAMMAINV,Investment,287.59,291.52,284.76,290.61,1539567
2022-02-17,GAMMAINV,Investment,294.76,295.78,294.62,294.86,4817680
2022-02-18,GAMMAINV,Investment,290.1,295.88,292.8,295.34,4273325
2022-02-19,GAMMAINV,Investment,298.91,302.77,301.31,301.98,4840468
2022-02-20,GAMMAINV,Investment,295.54,301.59,294.37,296.9,1295887
2022-02-21,GAMMAINV,Investment,290.86,299.9,293.39,296.12,1157281
2022-02-22,GAMMAINV,Investment,290.48,296.94,287.78,293.03,1738346
2022-02-23,GAMMAINV,Investment,281.5,287.71,284.44,284.91,3921987
2022-02-24,GAMMAINV,Investment,283.11,289.33,280.73,284.64,2200812
2022-02-25,GAMMAINV,Investment,284.11,287.08,281.0,284.21,3879180
2022-02-26,GAMMAINV,Investment,288.84,294.59,289.66,290.75,3853027
2022-02-27,GAMMAINV,Investment,292.99,297.33,290.14,293.58,4615232
2022-02-28,GAMMAINV,Investment,285.68,292.86,284.04,289.16,1260913
2022-03-01,GAMMAINV,Investment,294.69,298.96,292.52,297.29,2603656
2022-03-02,GAMMAINV,Investment,297.35,305.68,301.73,302.83,2403699
2022-03-03,GAMMAINV,Investment,301.23,305.7,301.4,305.56,1210314
2022-03-04,GAMMAINV,Investment,303.88,305.01,296.66,304.61,4071349
2022-03-05,GAMMAINV,Investment,295.46,304.48,293.2,300.32,1338992
2022-03-06,GAMMAINV,Investment,297.09,300.21,289.79,298.73,3835478
2022-03-07,GAMMAINV,Investment,300.22,309.24,303.25,303.7,1619212
2022-03-08,GAMMAINV,Investment,306.89,313.12,310.56,312.38,2500047
2022-03-09,GAMMAINV,Investment,313.82,323.68,316.14,319.7,2177928
2022-03-10,GAMMAINV,Investment,311.79,319.86,315.09,317.46,4641102
2022-03-11,GAMMAINV,Investment,311.6,316.38,310.24,312.22,1540443
2022-03-12,GAMMAINV,Investment,311.45,314.85,306.35,312.97,3548018
2022-03-13,GAMMAINV,Investment,301.37,308.35,304.38,304.77,2339917
2022-03-14,GAMMAINV,Investment,303.31,309.62,304.87,306.33,1778892
2022-03-15,GAMMAINV,Investment,304.32,310.56,301.38,305.75,1197217
2022-03-16,GAMMAINV,Investment,303.44,303.94,301.23,303.7,2999113
2022-03-17,GAMMAINV,Investment,292.96,297.17,292.03,296.53,638158
2022-03-18,GAMMAINV,Investment,297.61,301.18,294.28,298.9,1274275
2022-03-19,GAMMAINV,Investment,296.09,297.44,288.26,296.6,1122831
2022-03-20,GAMMAINV,Investment,291.31,294.07,288.99,291.49,3597063
2022-03-21,GAMMAINV,Investment,275.26,283.09,276.11,279.02,1145642
2022-03-22,GAMMAINV,Investment,273.8,282.07,276.99,278.98,1012362
2022-03-23,GAMMAINV,Investment,281.47,288.3,278.22,286.48,1983496
2022-03-24,GAMMAINV,Investment,293.5,295.91,290.93,293.71,4952923
2022-03-25,GAMMAINV,Investment,290.07,296.86,288.47,291.78,940450
2022-03-26,GAMMAINV,Investment,284.37,290.39,289.04,289.24,1805484
2022-03-27,GAMMAINV,Investment,286.01,293.57,282.73,291.36,1073895
2022-03-28,GAMMAINV,Investment,284.96,289.0,286.57,287.08,3939379
2022-03-29,GAMMAINV,Investment,283.76,291.17,281.58,288.47,4176627
2022-03-30,GAMMAINV,Investment,289.33,293.97,285.61,291.87,2993776
2022-03-31,GAMMAINV,Investment,294.73,297.56,289.16,297.33,2213310
2022-04-01,GAMMAINV,Investment,291.13,298.52,294.66,296.97,2945978
2022-04-02,GAMMAINV,Investment,293.08,300.24,287.91,296.15,746448
2022-04-03,GAMMAINV,Investment,291.18,293.71,286.1,292.34,1835562
2022-04-04,GAMMAINV,Investment,286.46,290.8,285.7,288.8,2532011
2022-04-05,GAMMAINV,Investment,287.44,291.17,282.44,287.91,398270
2022-04-06,GAMMAINV,Investment,285.78,292.89,286.98,289.58,3708123
2022-04-07,GAMMAINV,Investment,291.12,294.18,290.59,293.63,3515332
2022-04-08,GAMMAINV,Investment,288.54,292.89,287.2,290.19,4843330
2022-04-09,GAMMAINV,Investment,295.5,301.81,293.33,296.77,1543095
2022-04-10,GAMMAINV,Investment,292.9,300.67,295.42,295.65,2316829
2022-04-11,GAMMAINV,Investment,291.37,295.91,291.28,295.65,1601406
2022-04-12,GAMMAINV,Investment,289.23,295.53,292.02,292.42,1443292
2022-04-13,GAMMAINV,Investment,281.6,282.95,279.42,281.88,1141596
2022-04-14,GAMMAINV,Investment,280.96,286.16,283.55,285.7,1883618
2022-04-15,GAMMAINV,Investment,288.77,291.57,286.37,288.94,438440
2022-04-16,GAMMAINV,Investment,284.34,290.71,287.25,287.81,4471479
2022-04-17,GAMMAINV,Investment,286.6,292.95,284.28,288.18,1559339
2022-04-18,GAMMAINV,Investment,289.72,296.17,282.46,290.5,585661
2022-04-19,GAMMAINV,Investment,278.47,286.44,276.47,283.78,2201239
2022-04-20,GAMMAINV,Investment,281.05,285.44,275.85,281.61,4766583
2022-04-21,GAMMAINV,Investment,282.28,286.24,280.1,285.05,3625781
2022-04-22,GAMMAINV,Investment,277.51,280.03,276.41,279.77,4197355
2022-04-23,GAMMAINV,Investment,275.51,283.71,280.27,281.09,2139439
2022-04-24,GAMMAINV,Investment,272.43,276.55,275.04,275.45,3160437
2022-04-25,GAMMAINV,Investment,271.99,278.19,272.58,277.46,4405484
2022-04-26,GAMMAINV,Investment,274.6,277.94,270.4,277.4,1368626
2022-04-27,GAMMAINV,Investment,266.45,273.5,269.18,270.76,3028377
2022-04-28,GAMMAINV,Investment,270.37,278.69,267.59,275.57,1609339
2022-04-29,GAMMAINV,Investment,267.17,277.37,269.89,272.62,1026006
2022-04-30,GAMMAINV,Investment,266.17,270.33,263.53,269.39,2966037
2022-05-01,GAMMAINV,Investment,270.18,270.71,265.45,270.28,4356098
2022-05-02,GAMMAINV,Investment,270.89,276.8,270.07,275.02,1516811
2022-05-03,GAMMAINV,Investment,268.31,276.15,263.19,270.91,3544012
2022-05-04,GAMMAINV,Investment,266.44,272.68,263.56,271.24,2976797
2022-05-05,GAMMAINV,Investment,269.13,276.71,272.84,273.07,2917039
2022-05-06,GAMMAINV,Investment,274.86,277.25,275.36,275.99,228193
2022-05-07,GAMMAINV,Investment,273.12,279.91,275.55,276.8,4111403
2022-05-08,GAMMAINV,Investment,274.11,277.05,269.94,275.36,1668424
2022-05-09,GAMMAINV,Investment,268.11,274.34,268.34,272.02,1595183
2022-05-10,GAMMAINV,Investment,268.67,276.28,267.33,272.46,1707369
2022-05-11,GAMMAINV,Investment,264.43,268.99,266.35,268.16,2220343
2022-05-12,GAMMAINV,Investment,253.28,257.62,256.1,256.49,1826694
2022-05-13,GAMMAINV,Investment,254.35,261.03,255.64,258.24,2826556
2022-05-14,GAMMAINV,Investment,259.32,264.36,256.37,261.82,3170868
2022-05-15,GAMMAINV,Investment,251.61,256.49,250.4,252.62,3015399
2022-05-16,GAMMAINV,Investment,248.03,251.88,248.22,248.87,414598
2022-05-17,GAMMAINV,Investment,247.08,251.74,249.84,251.26,1058169
2022-05-18,GAMMAINV,Investment,254.58,260.99,253.27,259.09,1285567
2022-05-19,GAMMAINV,Investment,255.06,263.14,257.07,259.25,4699940
2022-05-20,GAMMAINV,Investment,251.83,257.19,251.23,256.49,1114179
2022-05-21,GAMMAINV,Investment,254.38,260.6,248.38,255.87,4290200
2022-05-22,GAMMAINV,Investment,261.08,263.78,256.2,261.22,1377454
2022-05-23,GAMMAINV,Investment,255.1,261.42,251.63,258.77,1768231
2022-05-24,GAMMAINV,Investment,253.97,256.68,254.03,255.74,3807755
2022-05-25,GAMMAINV,Investment,249.52,257.11,250.26,253.97,2116354
2022-05-26,GAMMAINV,Investment,246.55,252.38,246.18,250.41,752038
2022-05-27,GAMMAINV,Investment,248.3,255.36,248.13,250.95,376409
2022-05-28,GAMMAINV,Investment,254.94,259.62,253.37,257.14,4953943
2022-05-29,GAMMAINV,Investment,254.85,260.44,254.23,258.46,1896464
2022-05-30,GAMMAINV,Investment,254.94,258.89,254.48,257.56,1680406
2022-05-31,GAMMAINV,Investment,253.93,256.89,250.94,256.51,3875897
2022-06-01,GAMMAINV,Investment,246.06,253.88,245.9,250.57,423289
2022-06-02,GAMMAINV,Investment,252.9,254.5,250.99,253.97,2482438
2022-06-03,GAMMAINV,Investment,251.25,255.57,252.6,253.75,2520602
2022-06-04,GAMMAINV,Investment,249.55,256.32,248.56,253.14,4730852
2022-06-05,GAMMAINV,Investment,260.91,268.78,262.49,265.34,3644020
2022-06-06,GAMMAINV,Investment,265.88,268.38,265.3,266.61,2382174
2022-06-07,GAMMAINV,Investment,261.55,264.45,260.2,263.68,2944245
2022-06-08,GAMMAINV,Investment,259.44,264.81,254.23,262.07,799369
2022-06-09,GAMMAINV,Investment,265.23,268.28,260.09,266.66,2799168
2022-06-10,GAMMAINV,Investment,262.29,269.03,262.61,267.2,697896
2022-06-11,GAMMAINV,Investment,259.76,263.26,257.24,261.51,1008311
2022-06-12,GAMMAINV,Investment,264.15,266.46,261.09,265.2,2729219
2022-06-13,GAMMAINV,Investment,259.14,267.69,255.45,262.62,3752729
2022-06-14,GAMMAINV,Investment,269.78,272.44,268.19,270.08,2266171
2022-06-15,GAMMAINV,Investment,274.19,279.62,273.95,274.53,1012839
2022-06-16,GAMMAINV,Investment,272.03,274.42,267.75,272.77,3154047
2022-06-17,GAMMAINV,Investment,273.85,282.05,271.4,278.1,265926
2022-06-18,GAMMAINV,Investment,277.83,282.58,275.25,278.46,1547216
2022-06-19,GAMMAINV,Investment,280.29,285.73,280.27,282.11,1653881
2022-06-20,GAMMAINV,Investment,284.22,287.85,281.68,284.25,2812414
2022-06-21,GAMMAINV,Investment,276.73,282.37,272.47,280.72,4809303
2022-06-22,GAMMAINV,Investment,273.32,283.37,271.87,278.1,3846328
2022-06-23,GAMMAINV,Investment,280.95,287.82,280.14,282.48,3883238
2022-06-24,GAMMAINV,Investment,278.54,282.38,279.26,281.14,2249119
2022-06-25,GAMMAINV,Investment,276.51,283.73,274.16,279.52,2141270
2022-06-26,GAMMAINV,Investment,271.22,277.61,267.92,275.6,163640
2022-06-27,GAMMAINV,Investment,271.92,281.35,271.09,277.44,1488522
2022-06-28,GAMMAINV,Investment,281.12,290.89,279.07,286.1,3397901
2022-06-29,GAMMAINV,Investment,278.08,285.45,273.69,281.61,587453
2022-06-30,GAMMAINV,Investment,276.92,284.61,277.55,281.8,4869845
2022-07-01,GAMMAINV,Investment,282.92,289.5,285.84,287.85,1388285
2022-07-02,GAMMAINV,Investment,284.39,287.63,281.83,287.59,2445890
2022-07-03,GAMMAINV,Investment,287.01,295.14,282.4,289.63,541661
2022-07-04,GAMMAINV,Investment,281.36,288.09,278.0,285.1,2652923
2022-07-05,GAMMAINV,Investment,282.15,288.75,285.23,287.02,4048986
2022-07-06,GAMMAINV,Investment,284.7,288.9,279.93,286.3,2348952
2022-07-07,GAMMAINV,Investment,286.2,293.82,284.79,290.62,2087280
2022-07-08,GAMMAINV,Investment,291.46,301.01,294.9,295.88,3030499
2022-07-09,GAMMAINV,Investment,304.96,311.02,301.8,307.46,3356943
2022-07-10,GAMMAINV,Investment,308.63,312.42,301.77,310.23,4709217
2022-07-11,GAMMAINV,Investment,310.13,312.22,308.64,311.84,4362088
2022-07-12,GAMMAINV,Investment,311.63,314.26,305.89,312.84,4051323
2022-07-13,GAMMAINV,Investment,306.03,317.31,304.77,311.28,4039431
2022-07-14,GAMMAINV,Investment,306.77,318.44,304.08,312.95,4218399
2022-07-15,GAMMAINV,Investment,308.45,313.6,302.51,311.66,1613306
2022-07-16,GAMMAINV,Investment,308.3,317.2,310.29,312.54,4983965
2022-07-17,GAMMAINV,Investment,318.75,323.6,314.15,318.81,305671
2022-07-18,GAMMAINV,Investment,308.18,316.36,311.53,314.09,602330
2022-07-19,GAMMAINV,Investment,317.25,320.86,317.73,319.56,4417313
2022-07-20,GAMMAINV,Investment,323.65,327.7,320.19,325.97,3738834
2022-07-21,GAMMAINV,Investment,324.39,331.08,324.08,325.49,3602069
